month,day,hh,load,Temp
10,10,21,7.375000002,85
10,10,22,7.125,84
10,10,23,6.75,84
10,11,0,6.874999998,84
10,11,1,6.499999998,83
10,11,2,6.75,82
10,11,3,6.250000002,82
10,11,4,5.875,81
10,11,5,10.125,81
10,11,6,26,81
10,11,7,40.75,81
10,11,8,43.25,83
10,11,9,46.25,85
10,11,10,47.875,88
10,11,11,47.875,90
10,11,12,53.5,92
10,11,13,47.75,89
10,11,14,50.5,87
10,11,15,37.625,82
10,11,16,25.375,86
10,11,17,12.25,87
10,11,18,9.874999998,87
10,11,19,8.125000002,86
10,11,20,8.25,85
10,11,21,7.750000002,85
10,11,22,7.875,84
10,11,23,7.125,83
10,12,0,6.874999998,83
10,12,1,6.75,83
10,12,2,6.874999998,83
10,12,3,6.250000002,82
10,12,4,6.250000002,80
10,12,5,17.5,79
10,12,6,36.75,79
10,12,7,38.75,80
10,12,8,43.5,82
10,12,9,57,84
10,12,10,43.5,89
10,12,11,47.875,88
10,12,12,56.125,90
10,12,13,63.49999998,81
10,12,14,45,87
10,12,15,32.75,87
10,12,16,22.5,85
10,12,17,15,85
10,12,18,11.375,86
10,12,19,8.875000002,85
10,12,20,6.250000002,85
10,12,21,6.874999998,84
10,12,22,6.625000002,81
10,12,23,6.75,80
10,13,0,6.499999998,80
10,13,1,6.75,81
10,13,2,6.250000002,81
10,13,3,6.250000002,81
10,13,4,6.874999998,81
10,13,5,18.75,80
10,13,6,32.875,80
10,13,7,29.875,81
10,13,8,43.75,81
10,13,9,53,84
10,13,10,43.375,87
10,13,11,59.5,90
10,13,12,65.625,91
10,13,13,57.5,93
10,13,14,47.625,92
10,13,15,31,93
10,13,16,16.5,90
10,13,17,11.75,88
10,13,18,7.5,87
10,13,19,7.624999998,87
10,13,20,6.250000002,86
10,13,21,6.375,86
10,13,22,7.000000002,85
10,13,23,6.499999998,84
10,14,0,6.75,84
10,14,1,6.499999998,83
10,14,2,6.75,83
10,14,3,6.250000002,83
10,14,4,9,82
10,14,5,18.375,82
10,14,6,46.125,82
10,14,7,52,83
10,14,8,60,86
10,14,9,63,89
10,14,10,49,90
10,14,11,47.25,93
10,14,12,46.125,94
10,14,13,33.875,95
10,14,14,20.75,91
10,14,15,12.75,93
10,14,16,10.5,92
10,14,17,9.375,92
10,14,18,10.125,91
10,14,19,9.124999998,90
10,14,20,10.125,88
10,14,21,10.25,88
10,14,22,8.500000002,88
10,14,23,7.249999998,87
10,15,0,7.5,86
10,15,1,7.375000002,84
10,15,2,7.375000002,84
10,15,3,6.75,84
10,15,4,6.375,84
10,15,5,4.875,83
10,15,6,4.75,83
10,15,7,4,83
10,15,8,3,85
10,15,9,6.250000002,87
10,15,10,7.249999998,88
10,15,11,8.875000002,89
10,15,12,9.375,90
10,15,13,10,92
10,15,14,11.5,91
10,15,15,9.75,92
10,15,16,7.249999998,93
10,15,17,7.750000002,91
10,15,18,7.875,89
10,15,19,7.875,88
10,15,20,6.75,88
10,15,21,9.499999998,88
10,15,22,8.25,88
10,15,23,8.749999998,87
10,16,0,7.750000002,85
10,16,1,7.875,84
10,16,2,7.375000002,82
10,16,3,7.999999998,82
10,16,4,7.125,82
10,16,5,7.125,81
10,16,6,5.5,81
10,16,7,4.375,81
10,16,8,5.375,81
10,16,9,6.124999998,85
10,16,10,6.375,86
10,16,11,6,84
10,16,12,6.499999998,79
10,16,13,6.375,78
10,16,14,6.250000002,78
10,16,15,7.624999998,79
10,16,16,7.624999998,79
10,16,17,7.875,80
10,16,18,7.000000002,80
10,16,19,8.25,80
10,16,20,8.125000002,80
10,16,21,8.500000002,80
10,16,22,6.874999998,80
10,16,23,6.625000002,80
10,17,0,6.124999998,80
10,17,1,6,80
10,17,2,6.499999998,78
10,17,3,5.5,78
10,17,4,8.374999998,78
10,17,5,24.375,78
10,17,6,32.25,79
10,17,7,37.875,79
10,17,8,50.875,80
10,17,9,48.375,83
10,17,10,50.125,85
10,17,11,40.5,87
10,17,12,45.25,90
10,17,13,42,90
10,17,14,36.25,90
10,17,15,29.125,85
10,17,16,26.125,87
10,17,17,13.25,86
10,17,18,8.749999998,86
10,17,19,9.75,85
10,17,20,9.250000002,85
10,17,21,8.25,83
10,17,22,7.5,83
10,17,23,4.75,83
10,18,0,4,82
10,18,1,4,81
10,18,2,4.5,81
10,18,3,4.125,81
10,18,4,6.124999998,80
10,18,5,19.875,80
10,18,6,33.5,80
10,18,7,38.875,80
10,18,8,42.625,82
10,18,9,42.625,85
10,18,10,44.25,89
10,18,11,46.25,90
10,18,12,58.5,91
10,18,13,55.375,92
10,18,14,55.375,92
10,18,15,44.5,90
10,18,16,30.375,89
10,18,17,10.25,85
10,18,18,7.624999998,85
10,18,19,8.125000002,85
10,18,20,7.5,85
10,18,21,6.874999998,85
10,18,22,6.250000002,84
10,18,23,4.875,83
10,19,0,5.625,83
10,19,1,4.25,83
10,19,2,4.5,82
10,19,3,5.125,82
10,19,4,7.875,82
10,19,5,19.625,81
10,19,6,28.625,80
10,19,7,45,81
10,19,8,44.75,84
10,19,9,37.25,88
10,19,10,33,88
10,19,11,43.25,87
10,19,12,52.5,89
10,19,13,48,92
10,19,14,40.875,85
10,19,15,28.125,85
10,19,16,14.875,89
10,19,17,6.124999998,90
10,19,18,5.875,87
10,19,19,8.625,86
10,19,20,8.571428574,85
10,19,21,8.25,85
10,19,22,6.874999998,84
10,19,23,6.874999998,84
10,20,0,6.874999998,84
10,20,1,6.124999998,84
10,20,2,5.625,83
10,20,3,6.124999998,83
10,20,4,7.000000002,82
10,20,5,19.5,82
10,20,6,27,82
10,20,7,34.25,83
10,20,8,44.25,83
10,20,9,45,86
10,20,10,44.75,88
10,20,11,44,91
10,20,12,45,90
10,20,13,37.5,89
10,20,14,36.625,89
10,20,15,31.875,92
10,20,16,21.5,90
10,20,17,9,88
10,20,18,6.75,86
10,20,19,5.75,86
10,20,20,5.75,86
10,20,21,6.75,86
10,20,22,8.25,84
10,20,23,6.75,84
10,21,0,6.499999998,83
10,21,1,7.125,83
10,21,2,6.625000002,83
10,21,3,7.750000002,83
10,21,4,9,83
10,21,5,19.625,82
10,21,6,27.875,82
10,21,7,36.5,83
10,21,8,38,85
10,21,9,35.5,86
10,21,10,32.5,89
10,21,11,32.375,89
10,21,12,35.75,88
10,21,13,34.125,90
10,21,14,28.75,89
10,21,15,20,88
10,21,16,13.25,89
10,21,17,7.875,87
10,21,18,9.124999998,86
10,21,19,8.749999998,86
10,21,20,8.500000002,86
10,21,21,8.500000002,86
10,21,22,7.999999998,86
10,21,23,7.249999998,85
10,22,0,6.499999998,84
10,22,1,6.75,83
10,22,2,6.375,83
10,22,3,6.250000002,83
10,22,4,5.125,83
10,22,5,4.625,83
10,22,6,10.75,83
10,22,7,13.125,83
10,22,8,13.25,83
10,22,9,15.625,87
10,22,10,8.125000002,88
10,22,11,5.75,89
10,22,12,6.375,91
10,22,13,7.375000002,91
10,22,14,9.75,91
10,22,15,8.839285716,91
10,22,16,9.250000002,91
10,22,17,6.625000002,86
10,22,18,6.874999998,82
10,22,19,6,83
10,22,20,5.5,83
10,22,21,6.250000002,84
10,22,22,5.75,83
10,22,23,6,82
10,23,0,5.5,82
10,23,1,5.75,81
10,23,2,5.375,80
10,23,3,5.875,80
10,23,4,4.75,80
10,23,5,3.25,80
10,23,6,1.5,79
10,23,7,0.75,80
10,23,8,1.75,83
10,23,9,1,85
10,23,10,2,88
10,23,11,3.25,89
10,23,12,5.875,92
10,23,13,6.499999998,92
10,23,14,8.875000002,90
10,23,15,10,92
10,23,16,9.75,91
10,23,17,9.874999998,88
10,23,18,10.375,87
10,23,19,9.75,86
10,23,20,9.75,84
10,23,21,7.5,84
10,23,22,7.5,84
10,23,23,7.000000002,84
10,24,0,7.249999998,83
10,24,1,7.5,83
10,24,2,6.874999998,83
10,24,3,6.625000002,83
10,24,4,4.75,82
10,24,5,6,82
10,24,6,12.75,82
10,24,7,11.125,82
10,24,8,14.375,84
10,24,9,16,85
10,24,10,18.375,88
10,24,11,18.75,90
10,24,12,18.25,91
10,24,13,15.375,91
10,24,14,14.5,90
10,24,15,11.75,90
10,24,16,10.75,89
10,24,17,7.249999998,88
10,24,18,7.750000002,86
10,24,19,7.5,86
10,24,20,7.000000002,86
10,24,21,6.75,86
10,24,22,6.75,86
10,24,23,4.875,85
10,25,0,4.875,75
10,25,1,4.5,75
10,25,2,5,76
10,25,3,5.25,76
10,25,4,8.749999998,77
10,25,5,23.125,77
10,25,6,30.875,77
10,25,7,42.125,77
10,25,8,47.375,79
10,25,9,49.375,83
10,25,10,55,86
10,25,11,59.625,87
10,25,12,61.62499998,90
10,25,13,57.125,87
10,25,14,56.625,81
10,25,15,41.625,85
10,25,16,26.5,87
10,25,17,18,87
10,25,18,12.75,86
10,25,19,11.125,85
10,25,20,9.375,84
10,25,21,7.125,84
10,25,22,6.625000002,83
10,25,23,6.250000002,83
10,26,0,5.5,82
10,26,1,5.375,81
10,26,2,4.625,81
10,26,3,5.625,80
10,26,4,9.124999998,80
10,26,5,21.5,80
10,26,6,35.75,80
10,26,7,43.5,80
10,26,8,51.25,81
10,26,9,52,83
10,26,10,58,85
10,26,11,57.875,88
10,26,12,66.87499998,89
10,26,13,61.24999998,89
10,26,14,47.875,91
10,26,15,35.75,83
10,26,16,18.375,83
10,26,17,12.125,82
10,26,18,10.375,81
10,26,19,10.25,79
10,26,20,9,80
10,26,21,8.374999998,79
10,26,22,7.125,79
10,26,23,7.125,79
10,27,0,6.250000002,78
10,27,1,6.625000002,79
10,27,2,4.75,79
10,27,3,5.375,79
10,27,4,9.375,79
10,27,5,17.25,79
10,27,6,24,79
10,27,7,27.25,80
10,27,8,37.125,83
10,27,9,37.125,84
10,27,10,48.125,86
10,27,11,66.12499998,87
10,27,12,62.50000002,87
10,27,13,55.875,88
10,27,14,51.375,80
10,27,15,37.75,80
10,27,16,18.5,81
10,27,17,12,81
10,27,18,6.75,81
10,27,19,9,81
10,27,20,8.374999998,81
10,27,21,6.625000002,81
10,27,22,5.5,80
10,27,23,5.5,80
10,28,0,5.5,79
10,28,1,5.75,79
10,28,2,5.5,79
10,28,3,6,79
10,28,4,7.875,78
10,28,5,21.375,78
10,28,6,36.75,78
10,28,7,47.5,79
10,28,8,51.75,81
10,28,9,52.25,83
10,28,10,55.875,87
10,28,11,62.625,89
10,28,12,69.375,90
10,28,13,63.49999998,91
10,28,14,45.625,91
10,28,15,34.875,90
10,28,16,23.375,87
10,28,17,16.5,86
10,28,18,9.499999998,84
10,28,19,9.75,84
10,28,20,8.374999998,77
10,28,21,7.375000002,74
10,28,22,7.5,76
10,28,23,6.874999998,0
10,29,0,6.874999998,0
10,29,1,5.625,0
10,29,2,5.875,0
10,29,3,5.625,0
10,29,4,6.124999998,0
10,29,5,6.75,0
10,29,6,7.5,0
10,29,7,7.375000002,0
10,29,8,11.625,0
10,29,9,13,0
10,29,10,11.25,0
10,29,11,7.624999998,0
10,29,12,10.625,0
10,29,13,11.25,89
10,29,14,12.5,88
10,29,15,11.5,87
10,29,16,10.125,82
10,29,17,9.625000002,81
10,29,18,9.499999998,81
10,29,19,7.249999998,81
10,29,20,6.625000002,75
10,29,21,7.125,74
10,29,22,5.75,75
10,29,23,5.75,76
10,30,0,5.25,77
10,30,1,5.75,76
10,30,2,5.375,75
10,30,3,5.375,75
10,30,4,4.75,75
10,30,5,5.875,75
10,30,6,4.625,76
10,30,7,5.5,76
10,30,8,6.874999998,77
10,30,9,7.375000002,81
10,30,10,8.25,83
10,30,11,9.124999998,86
10,30,12,10.125,86
10,30,13,10.25,87
10,30,14,14.5,90
10,30,15,13.25,89
10,30,16,11.625,89
10,30,17,8.125000002,78
10,30,18,8.25,78
10,30,19,9.499999998,78
10,30,20,9.499999998,79
10,30,21,9.499999998,80
10,30,22,7.5,77
10,30,23,0,77
10,31,0,0,78
10,31,1,0,77
10,31,2,0,78
10,31,3,0,77
10,31,4,0,77
10,31,5,0,78
10,31,6,0,79
10,31,7,0,80
10,31,8,0,82
10,31,9,0,83
10,31,10,0,85
10,31,11,0,88
10,31,12,0,90
10,31,13,0,90
10,31,14,0,90
10,31,15,0,90
10,31,16,0,90
10,31,17,0,88
10,31,18,0,88
10,31,19,0,83
10,31,20,0,83
10,31,21,0,84
10,31,22,0,84
10,31,23,0,84
11,1,0,7.875,0
11,1,1,7.999999998,0
11,1,2,6.250000002,0
11,1,3,6.499999998,0
11,1,4,8.771186442,0
11,1,5,21.5,0
11,1,6,15.625,0
11,1,7,23.625,79
11,1,8,31.25,81
11,1,9,32.625,83
11,1,10,33.625,85
11,1,11,41.125,88
11,1,12,47.375,88
11,1,13,43.75,88
11,1,14,38.375,89
11,1,15,42.625,89
11,1,16,23,88
11,1,17,9.025423728,88
11,1,18,8.875000002,87
11,1,19,8.625,86
11,1,20,7.750000002,86
11,1,21,9.250000002,85
11,1,22,8.25,85
11,1,23,8.25,84
11,2,0,7.000000002,84
11,2,1,7.5,84
11,2,2,6.75,82
11,2,3,8.875000002,82
11,2,4,8.875000002,81
11,2,5,13.75,80
11,2,6,20.25,80
11,2,7,21.5,81
11,2,8,23.75,82
11,2,9,28.125,84
11,2,10,32.375,87
11,2,11,43.25,87
11,2,12,47.41525424,87
11,2,13,42.25,88
11,2,14,26.25,89
11,2,15,13.75,88
11,2,16,6.499999998,89
11,2,17,6.625000002,89
11,2,18,6.625000002,88
11,2,19,5.75,87
11,2,20,5.5,78
11,2,21,7.000000002,80
11,2,22,5.75,81
11,2,23,4.75,77
11,3,0,5,77
11,3,1,4.375,78
11,3,2,5,78
11,3,3,5.375,79
11,3,4,5.25,79
11,3,5,12.625,79
11,3,6,13.625,79
11,3,7,20.75,79
11,3,8,25.625,81
11,3,9,26.25,81
11,3,10,24.625,83
11,3,11,32.25,84
11,3,12,33.625,85
11,3,13,32.125,86
11,3,14,27.5,86
11,3,15,16.5,87
11,3,16,9.625000002,87
11,3,17,6.75,87
11,3,18,9.375,86
11,3,19,8.625,85
11,3,20,8.875000002,85
11,3,21,7.999999998,84
11,3,22,7.000000002,83
11,3,23,7.000000002,83
11,4,0,7.249999998,81
11,4,1,6.75,81
11,4,2,6.499999998,80
11,4,3,6.499999998,80
11,4,4,6,80
11,4,5,11.75,79
11,4,6,20,79
11,4,7,24.5,79
11,4,8,30.125,81
11,4,9,29.375,83
11,4,10,31,85
11,4,11,35.125,86
11,4,12,37.375,87
11,4,13,31,88
11,4,14,26,90
11,4,15,24.5,91
11,4,16,19.25,90
11,4,17,8.500000002,86
11,4,18,6.874999998,85
11,4,19,5.375,84
11,4,20,5.25,84
11,4,21,4.75,84
11,4,22,5,83
11,4,23,6.250000002,84
11,5,0,6.75,83
11,5,1,6.250000002,82
11,5,2,6,82
11,5,3,5,81
11,5,4,4.25,80
11,5,5,3.75,80
11,5,6,2.25,79
11,5,7,2.25,79
11,5,8,2,83
11,5,9,5,85
11,5,10,4,89
11,5,11,4.5,90
11,5,12,6,91
11,5,13,7.249999998,93
11,5,14,7.249999998,91
11,5,15,7.750000002,91
11,5,16,10.5,88
11,5,17,13.25,88
11,5,18,10.75,86
11,5,19,9.499999998,86
11,5,20,10.5,86
11,5,21,9,86
11,5,22,8.25,85
11,5,23,7.5,85
11,6,0,7.125,84
11,6,1,7.372881354,84
11,6,2,6.874999998,83
11,6,3,7.125,83
11,6,4,5.875,83
11,6,5,4.875,83
11,6,6,2.375,83
11,6,7,1.625,83
11,6,8,9.124999998,84
11,6,9,11.125,86
11,6,10,12,90
11,6,11,10.5,89
11,6,12,10.75,89
11,6,13,10.125,92
11,6,14,8.875000002,88
11,6,15,9.499999998,82
11,6,16,8.625,82
11,6,17,8.875000002,85
11,6,18,7.000000002,85
11,6,19,8.500000002,85
11,6,20,8.374999998,86
11,6,21,9.375,85
11,6,22,9.625000002,85
11,6,23,9.625000002,84
11,7,0,8.374999998,84
11,7,1,7.5,84
11,7,2,7.624999998,84
11,7,3,8.25,83
11,7,4,7.750000002,83
11,7,5,20,83
11,7,6,39.5,81
11,7,7,50.75,80
11,7,8,55.25,83
11,7,9,62.25,84
11,7,10,48.36206897,86
11,7,11,47.75,87
11,7,12,46,80
11,7,13,38,79
11,7,14,26.75,79
11,7,15,19.5,82
11,7,16,15.25,86
11,7,17,9.661016952,85
11,7,18,7.5,84
11,7,19,8.25,84
11,7,20,10.75,84
11,7,21,10.25,83
11,7,22,10,83
11,7,23,6.874999998,83
11,8,0,6.124999998,83
11,8,1,5.875,82
11,8,2,5.875,79
11,8,3,6.375,79
11,8,4,11.375,78
11,8,5,14.625,77
11,8,6,23.125,77
11,8,7,34.375,78
11,8,8,38.25,78
11,8,9,41.5,78
11,8,10,38.125,79
11,8,11,39.875,83
11,8,12,46.375,87
11,8,13,41.75,87
11,8,14,37,87
11,8,15,33.25,89
11,8,16,23.75,88
11,8,17,13.75,86
11,8,18,6.250000002,85
11,8,19,8.749999998,85
11,8,20,9.625000002,84
11,8,21,8.125000002,83
11,8,22,6.250000002,83
11,8,23,5.5,83
11,9,0,5.5,82
11,9,1,5.5,82
11,9,2,5.5,82
11,9,3,6.250000002,81
11,9,4,12.75,81
11,9,5,17.75,80
11,9,6,28.625,80
11,9,7,37.625,81
11,9,8,45,83
11,9,9,49,84
11,9,10,51.25,87
11,9,11,56.5,87
11,9,12,65.25,88
11,9,13,57.25,82
11,9,14,43.125,83
11,9,15,33,82
11,9,16,23.375,84
11,9,17,14.25,82
11,9,18,6.75,82
11,9,19,6.75,82
11,9,20,7.000000002,81
11,9,21,7.5,81
11,9,22,6.375,81
11,9,23,6.375,81
11,10,0,6,81
11,10,1,6.527777778,81
11,10,2,6.124999998,81
11,10,3,7.000000002,81
11,10,4,7.624999998,80
11,10,5,20.625,80
11,10,6,24.625,80
11,10,7,36.875,81
11,10,8,42.58474576,82
11,10,9,41,84
11,10,10,40.25,85
11,10,11,47,86
11,10,12,67.5,88
11,10,13,58.25,88
11,10,14,42.125,90
11,10,15,30.25,90
11,10,16,15.25,89
11,10,17,8.125000002,87
11,10,18,7.372881354,86
11,10,19,8.25,85
11,10,20,8.749999998,85
11,10,21,8.25,85
11,10,22,7.999999998,84
11,10,23,7.750000002,83
11,11,0,7.875,82
11,11,1,7.245762714,82
11,11,2,7.375000002,81
11,11,3,7.5,81
11,11,4,9.75,80
11,11,5,19.25,81
11,11,6,28.25,80
11,11,7,39.625,81
11,11,8,41.125,84
11,11,9,42,85
11,11,10,41.375,86
11,11,11,51,89
11,11,12,60.12499998,89
11,11,13,57.125,91
11,11,14,39.125,90
11,11,15,26,90
11,11,16,19.125,91
11,11,17,11.94915254,89
11,11,18,10,87
11,11,19,7.638888888,86
11,11,20,6.61016949,86
11,11,21,5.25,85
11,11,22,5.25,85
11,11,23,5.25,84
11,12,0,5,83
11,12,1,4.875,82
11,12,2,4.5,82
11,12,3,4.875,80
11,12,4,4.25,79
11,12,5,3.875,79
11,12,6,1.375,78
11,12,7,1.271186441,79
11,12,8,1.75,82
11,12,9,2.125,86
11,12,10,2.25,90
11,12,11,3.875,90
11,12,12,5.25,93
11,12,13,6.250000002,91
11,12,14,8.25,93
11,12,15,6,93
11,12,16,6.375,92
11,12,17,6.499999998,90
11,12,18,9.625000002,90
11,12,19,8.38983051,88
11,12,20,7.000000002,87
11,12,21,6.250000002,86
11,12,22,7.000000002,85
11,12,23,6.499999998,85
11,13,0,6.499999998,84
11,13,1,6.375,84
11,13,2,6.124999998,84
11,13,3,5.5,83
11,13,4,5.5,82
11,13,5,5,82
11,13,6,4.25,82
11,13,7,1.75,82
11,13,8,1.625,84
11,13,9,1.375,86
11,13,10,2.375,88
11,13,11,2.125,89
11,13,12,5,88
11,13,13,6.75,90
11,13,14,7.249999998,89
11,13,15,6.499999998,87
11,13,16,6.499999998,88
11,13,17,6.499999998,88
11,13,18,5.466101695,87
11,13,19,6.499999998,87
11,13,20,5.625,86
11,13,21,5.625,86
11,13,22,6,86
11,13,23,5.625,85
11,14,0,6.355932204,85
11,14,1,6.250000002,84
11,14,2,6.874999998,83
11,14,3,7.5,82
11,14,4,13.25,81
11,14,5,28.5,81
11,14,6,35.5,80
11,14,7,44.5,81
11,14,8,53.625,86
11,14,9,60.12499998,89
11,14,10,54,91
11,14,11,49,92
11,14,12,53.25,92
11,14,13,51.75,95
11,14,14,40.25,94
11,14,15,26.5,93
11,14,16,14.5,94
11,14,17,11.125,92
11,14,18,8.125000002,91
11,14,19,6.625000002,90
11,14,20,6.124999998,88
11,14,21,5.75,88
11,14,22,5.593220339,88
11,14,23,5.625,88
11,15,0,5.75,87
11,15,1,5.875,86
11,15,2,5.375,86
11,15,3,6.75,85
11,15,4,10,85
11,15,5,19.125,84
11,15,6,31.25,84
11,15,7,50.875,84
11,15,8,50.875,87
11,15,9,51.875,91
11,15,10,53.5,90
11,15,11,58.5,90
11,15,12,61.75000002,90
11,15,13,53,91
11,15,14,52.75,93
11,15,15,44.74576271,93
11,15,16,36.125,94
11,15,17,21.75,93
11,15,18,15,91
11,15,19,10.5,87
11,15,20,7.750000002,87
11,15,21,8.25,87
11,15,22,7.125,84
11,15,23,6.874999998,83
11,16,0,5.875,83
11,16,1,6.625000002,83
11,16,2,6.625000002,83
11,16,3,7.624999998,84
11,16,4,12.25,83
11,16,5,24.5,83
11,16,6,35.375,83
11,16,7,43.625,83
11,16,8,47.5,85
11,16,9,66.87499998,87
11,16,10,59.375,90
11,16,11,66.375,91
11,16,12,76.125,92
11,16,13,72.75,93
11,16,14,50.75,96
11,16,15,29.5,94
11,16,16,17.875,94
11,16,17,15.375,92
11,16,18,9.124999998,90
11,16,19,6.124999998,89
11,16,20,6.625000002,89
11,16,21,7.125,88
11,16,22,6.499999998,87
11,16,23,6.499999998,86
11,17,0,6.250000002,85
11,17,1,6.124999998,84
11,17,2,6.375,83
11,17,3,6.625000002,82
11,17,4,9.124999998,82
11,17,5,22.625,82
11,17,6,28.375,81
11,17,7,36.75,81
11,17,8,51.25,84
11,17,9,50.625,86
11,17,10,42.625,88
11,17,11,53,91
11,17,12,56,93
11,17,13,51.625,93
11,17,14,54.875,94
11,17,15,34,93
11,17,16,21,92
11,17,17,17.125,89
11,17,18,13.125,87
11,17,19,7.754237286,86
11,17,20,7.118644068,86
11,17,21,7.249999998,86
11,17,22,7.249999998,85
11,17,23,7.249999998,85
11,18,0,7.249999998,84
11,18,1,5.75,83
11,18,2,6.499999998,82
11,18,3,6.250000002,81
11,18,4,9.499999998,81
11,18,5,26.5,80
11,18,6,34.25,80
11,18,7,43.375,80
11,18,8,44.5,81
11,18,9,43.25,86
11,18,10,45.875,90
11,18,11,49.5,89
11,18,12,60,92
11,18,13,63.49999998,92
11,18,14,48,92
11,18,15,26.5,93
11,18,16,20.125,93
11,18,17,14.875,91
11,18,18,12.75,89
11,18,19,7.000000002,88
11,18,20,6.250000002,88
11,18,21,6.101694918,87
11,18,22,8.374999998,86
11,18,23,7.624999998,85
11,19,0,7.5,84
11,19,1,7.000000002,83
11,19,2,7.000000002,83
11,19,3,6.375,82
11,19,4,6.625000002,82
11,19,5,5.5,82
11,19,6,2.5,81
11,19,7,1.5,81
11,19,8,1,82
11,19,9,7.249999998,86
11,19,10,9.250000002,89
11,19,11,12.5,89
11,19,12,11.625,90
11,19,13,12.125,92
11,19,14,12.5,92
11,19,15,7.249999998,91
11,19,16,6.499999998,91
11,19,17,7.249999998,91
11,19,18,8.749999998,89
11,19,19,6.124999998,88
11,19,20,7.875,80
11,19,21,8.500000002,80
11,19,22,7.249999998,78
11,19,23,7.624999998,78
11,20,0,7.249999998,78
11,20,1,7.000000002,79
11,20,2,5.875,79
11,20,3,6.375,80
11,20,4,5.625,80
11,20,5,5.75,79
11,20,6,3.25,80
11,20,7,3,80
11,20,8,3.75,82
11,20,9,5.375,85
11,20,10,6.124999998,86
11,20,11,8.749999998,88
11,20,12,10.75,89
11,20,13,10.75,91
11,20,14,12,90
11,20,15,8.749999998,90
11,20,16,8.25,90
11,20,17,7.875,89
11,20,18,5.875,88
11,20,19,8.749999998,87
11,20,20,8.749999998,87
11,20,21,8.625,86
11,20,22,8.374999998,85
11,20,23,6,85
11,21,0,7.245762714,84
11,21,1,7.000000002,84
11,21,2,7.000000002,83
11,21,3,7.125,83
11,21,4,13.375,82
11,21,5,24.25,82
11,21,6,35.875,82
11,21,7,56.875,82
11,21,8,59.625,84
11,21,9,65.12500002,87
11,21,10,57.25,89
11,21,11,53.5,91
11,21,12,53,90
11,21,13,44.75,91
11,21,14,33,89
11,21,15,27.5,91
11,21,16,22.5,81
11,21,17,19.5,82
11,21,18,16.25,84
11,21,19,8.875000002,86
11,21,20,6,86
11,21,21,6.874999998,86
11,21,22,6.864406782,86
11,21,23,6.75,85
11,22,0,7.5,85
11,22,1,6.75,84
11,22,2,6.625000002,83
11,22,3,7.125,83
11,22,4,9,82
11,22,5,19,81
11,22,6,26,80
11,22,7,37.5,80
11,22,8,40.25,82
11,22,9,44.125,86
11,22,10,40.875,89
11,22,11,42.875,92
11,22,12,43.125,92
11,22,13,41,94
11,22,14,40.5,93
11,22,15,29.75,94
11,22,16,14.5,92
11,22,17,12.1875,90
11,22,18,0,89
11,22,19,0,88
11,22,20,0,87
11,22,21,0,87
11,22,22,0,87
11,22,23,0,86
11,23,0,0,85
11,23,1,0,84
11,23,2,0,84
11,23,3,0,83
11,23,4,0,83
11,23,5,0,82
11,23,6,0,82
11,23,7,0,82
11,23,8,52.5,85
11,23,9,59,87
11,23,10,58.5,88
11,23,11,63.12499998,88
11,23,12,58.875,90
11,23,13,48,92
11,23,14,40.875,91
11,23,15,28.125,91
11,23,16,12,90
11,23,17,7.375000002,89
11,23,18,7.000000002,89
11,23,19,5.375,88
11,23,20,5.125,85
11,23,21,5.875,84
11,23,22,7.375000002,81
11,23,23,6.625000002,81
11,24,0,6.499999998,83
11,24,1,6.250000002,83
11,24,2,7.000000002,83
11,24,3,6.874999998,83
11,24,4,9.124999998,82
11,24,5,18.625,82
11,24,6,27.125,81
11,24,7,32.75,81
11,24,8,44,83
11,24,9,45.25,85
11,24,10,45,87
11,24,11,48,88
11,24,12,47.375,89
11,24,13,47.125,89
11,24,14,44,91
11,24,15,30.25,93
11,24,16,15.125,91
11,24,17,9.625000002,88
11,24,18,8.25,86
11,24,19,8.500000002,84
11,24,20,7.624999998,81
11,24,21,7.5,81
11,24,22,7.118644068,82
11,24,23,7.5,82
11,25,0,7.000000002,82
11,25,1,7.000000002,82
11,25,2,7.249999998,82
11,25,3,6.75,81
11,25,4,6.75,81
11,25,5,18.25,81
11,25,6,31.75,81
11,25,7,41.5,81
11,25,8,39.5,84
11,25,9,39,85
11,25,10,39.5,88
11,25,11,45,90
11,25,12,43,88
11,25,13,34.5,92
11,25,14,26.5,90
11,25,15,18.5,86
11,25,16,17,82
11,25,17,9.625000002,83
11,25,18,6.625000002,83
11,25,19,6.05263158,83
11,25,20,5.75,83
11,25,21,7.000000002,84
11,25,22,6.75,84
11,25,23,6.499999998,84
11,26,0,6.250000002,83
11,26,1,6.625000002,83
11,26,2,5.75,83
11,26,3,5.974576271,83
11,26,4,5.75,83
11,26,5,5.25,83
11,26,6,3.5,83
11,26,7,7.000000002,83
11,26,8,10.25,85
11,26,9,15.25,87
11,26,10,11.5,88
11,26,11,9.250000002,89
11,26,12,12.25,90
11,26,13,11.25,91
11,26,14,13.625,91
11,26,15,12.125,90
11,26,16,7.5,90
11,26,17,7.750000002,91
11,26,18,7.375000002,89
11,26,19,6.874999998,88
11,26,20,7.5,88
11,26,21,9.250000002,87
11,26,22,7.750000002,87
11,26,23,8.125000002,85
11,27,0,7.875,85
11,27,1,7.5,84
11,27,2,7.627118646,84
11,27,3,7.372881354,83
11,27,4,6.75,83
11,27,5,6.250000002,82
